"transcript_id" "gene_id" "gene_name"
"32387" "ENSDART00000128895.4" "ENSDARG00000024537" "emilin1a"
"32388" "ENSDART00000128932.2" "ENSDARG00000056950" "epyc_t1"
"32389" "ENSDART00000128958.4" "ENSDARG00000071018" "ptena_g1t2"
"32390" "ENSDART00000128968.4" "ENSDARG00000045527" "nr2c1"
"32391" "ENSDART00000128985.4" "ENSDARG00000007231" "ryk_t2"
"32392" "ENSDART00000129016.3" "ENSDARG00000087330" "unknown.10018"
"32393" "ENSDART00000129055.3" "ENSDARG00000086585" "nrg2b_t3"
"32394" "ENSDART00000129068.3" "ENSDARG00000035309" "entpd3"
"32395" "ENSDART00000129105.3" "ENSDARG00000088593" "chst1"
"32396" "ENSDART00000129117.3" "ENSDARG00000022261" "pdzk1"
"32397" "ENSDART00000129125.3" "ENSDARG00000087941" "pde8a"
"32398" "ENSDART00000129138.3" "ENSDARG00000086481" "MOGAT1"
"32399" "ENSDART00000129146.3" "ENSDARG00000057218" "tbc1d15"
"32400" "ENSDART00000129193.3" "ENSDARG00000088816" "trabd2b"
"32401" "ENSDART00000129202.4" "ENSDARG00000010873" "ddx17_g1t2"
"32402" "ENSDART00000129314.4" "ENSDARG00000039563" "loxl3b_t3"
"32403" "ENSDART00000129365.3" "ENSDARG00000038862" "unknown.10019"
"32404" "ENSDART00000129393.3" "ENSDARG00000010978" "TRMT1"
"32405" "ENSDART00000129439.3" "ENSDARG00000091187" "unknown.10020"
"32406" "ENSDART00000129459.3" "ENSDARG00000061763" "afg2b"
"32407" "ENSDART00000129467.4" "ENSDARG00000040326" "DHX29"
"32408" "ENSDART00000129471.3" "ENSDARG00000086790" "gucy1b1"
"32409" "ENSDART00000129476.3" "ENSDARG00000054858" "tp53bp2b_g1t1"
"32410" "ENSDART00000129495.4" "ENSDARG00000089828" "unknown.10021"
"32411" "ENSDART00000129559.3" "ENSDARG00000087517" "BTBD3"
"32412" "ENSDART00000129617.4" "ENSDARG00000037153" "atp6ap1b"
"32413" "ENSDART00000129656.3" "ENSDARG00000090230" "unknown.10022"
"32414" "ENSDART00000129720.5" "ENSDARG00000036164" "cars1_t1"
"32415" "ENSDART00000129858.4" "ENSDARG00000024844" "max_t2"
"32416" "ENSDART00000129878.3" "ENSDARG00000018508" "zdhhc8b"
"32417" "ENSDART00000130045.3" "ENSDARG00000019717" "pbx2_t3"
"32418" "ENSDART00000130051.3" "ENSDARG00000091768" "dclre1a"
"32419" "ENSDART00000130100.4" "ENSDARG00000078520" "ikbip_t4"
"32420" "ENSDART00000130261.3" "ENSDARG00000055350" "sun1b_t2"
"32421" "ENSDART00000130264.3" "ENSDARG00000091161" "rpz"
"32422" "ENSDART00000130338.4" "ENSDARG00000011570" "pou6f1_t2"
"32423" "ENSDART00000130354.4" "ENSDARG00000007247" "ric8a_t2"
"32424" "ENSDART00000130409.3" "ENSDARG00000018111" "kdm7aa_t3"
"32425" "ENSDART00000130442.3" "ENSDARG00000055009" "COL4A1_t2"
"32426" "ENSDART00000130504.4" "ENSDARG00000007630" "mkrn2"
"32427" "ENSDART00000130513.5" "ENSDARG00000018257" "NCOA1_t2"
"32428" "ENSDART00000130553.4" "ENSDARG00000069006" "tle3b_t2"
"32429" "ENSDART00000130581.3" "ENSDARG00000019438" "rnf13_t2"
"32430" "ENSDART00000130588.3" "ENSDARG00000075281" "TBC1D30"
"32431" "ENSDART00000130625.3" "ENSDARG00000087784" "unknown.10023"
"32432" "ENSDART00000130648.3" "ENSDARG00000089844" "unknown.10024"
"32433" "ENSDART00000130696.3" "ENSDARG00000045296" "cops9"
"32434" "ENSDART00000130801.3" "ENSDARG00000003854" "acsl1b"
"32435" "ENSDART00000130809.3" "ENSDARG00000007755" "skic8_t2"
"32436" "ENSDART00000130847.3" "ENSDARG00000011533" "sema6dl_t3"
"32437" "ENSDART00000130877.3" "ENSDARG00000087954" "rac1b"
"32438" "ENSDART00000130880.3" "ENSDARG00000090747" "unknown.10025"
"32439" "ENSDART00000130881.4" "ENSDARG00000052982" "gabrr2a"
"32440" "ENSDART00000130888.4" "ENSDARG00000052094" "notch1b_t3"
"32441" "ENSDART00000130891.3" "ENSDARG00000005372" "camk4"
"32442" "ENSDART00000130897.3" "ENSDARG00000089705" "ABCF3"
"32443" "ENSDART00000130967.3" "ENSDARG00000007760" "spg21"
"32444" "ENSDART00000131010.3" "ENSDARG00000086706" "bmerb1"
"32445" "ENSDART00000131072.2" "ENSDARG00000091215" "rpz2_t2"
"32446" "ENSDART00000131075.3" "ENSDARG00000089245" "dusp23b"
"32447" "ENSDART00000131113.3" "ENSDARG00000090624" "ADGRL3_g1t2"
"32448" "ENSDART00000131121.3" "ENSDARG00000013777" "ppp1r13l_t2"
"32449" "ENSDART00000131126.5" "ENSDARG00000070864" "bcl6aa_g3t1"
"32450" "ENSDART00000131134.3" "ENSDARG00000024619" "foxo6b"
"32451" "ENSDART00000131219.4" "ENSDARG00000008119" "e2f6_t3"
"32452" "ENSDART00000131227.2" "ENSDARG00000076829" "ANKIB1"
"32453" "ENSDART00000131267.3" "ENSDARG00000038306" "tsc22d1_t2"
"32454" "ENSDART00000131296.4" "ENSDARG00000016994" "SSRP1_t3"
"32455" "ENSDART00000131351.2" "ENSDARG00000045089" "apcs"
"32456" "ENSDART00000131386.4" "ENSDARG00000034705" "pvalb7"
"32457" "ENSDART00000131427.3" "ENSDARG00000019496" "esd_t2"
"32458" "ENSDART00000131536.2" "ENSDARG00000028335" "hmga1a_t1"
"32459" "ENSDART00000131588.3" "ENSDARG00000094809" "ms4a17a.11"
"32460" "ENSDART00000131627.2" "ENSDARG00000019753" "KCNN3"
"32461" "ENSDART00000131635.3" "ENSDARG00000020984" "slc16a10"
"32462" "ENSDART00000131652.2" "ENSDARG00000059610" "gpr146"
"32463" "ENSDART00000131660.2" "ENSDARG00000068369" "angptl2b"
"32464" "ENSDART00000131694.2" "ENSDARG00000024717" "selenbp1_g2t1"
"32465" "ENSDART00000131705.2" "ENSDARG00000092610" "lamp1b"
"32466" "ENSDART00000131721.4" "ENSDARG00000061752" "ripor2_g1t2"
"32467" "ENSDART00000131774.4" "ENSDARG00000060030" "unknown.10026"
"32468" "ENSDART00000131775.3" "ENSDARG00000042133" "si:dkey-51e6.1"
"32469" "ENSDART00000131811.3" "ENSDARG00000041708" "kat14_g2t2"
"32470" "ENSDART00000131829.2" "ENSDARG00000063344" "fam162a"
"32471" "ENSDART00000131831.2" "ENSDARG00000060330" "unknown.10027"
"32472" "ENSDART00000131837.2" "ENSDARG00000075543" "chd8_g1t1"
"32473" "ENSDART00000131857.3" "ENSDARG00000004074" "BACH2"
"32474" "ENSDART00000131863.3" "ENSDARG00000016584" "rgs7a_g2t2"
"32475" "ENSDART00000131876.2" "ENSDARG00000041361" "ttk_t3"
"32476" "ENSDART00000131897.4" "ENSDARG00000004184" "NF1_g2t1"
"32477" "ENSDART00000131924.2" "ENSDARG00000090797" "fam222aa"
"32478" "ENSDART00000131927.2" "ENSDARG00000017905" "casp3a_t3"
"32479" "ENSDART00000131934.3" "ENSDARG00000074902" "unknown.10028"
"32480" "ENSDART00000131972.3" "ENSDARG00000093569" "unknown.10029"
"32481" "ENSDART00000131975.3" "ENSDARG00000000830" "telo2"
"32482" "ENSDART00000132000.3" "ENSDARG00000059763" "GABRD_t2"
"32483" "ENSDART00000132028.3" "ENSDARG00000039490" "pitpnaa"
"32484" "ENSDART00000132050.2" "ENSDARG00000026053" "HLTF_t2"
"32485" "ENSDART00000132054.2" "ENSDARG00000095180" "abr"
"32486" "ENSDART00000132087.4" "ENSDARG00000076542" "pogzb_g2t1"
"32487" "ENSDART00000132096.3" "ENSDARG00000033901" "msi2a_g2t1"
"32488" "ENSDART00000132132.4" "ENSDARG00000002877" "reps1_t2"
"32489" "ENSDART00000132183.3" "ENSDARG00000045951" "kat5b"
"32490" "ENSDART00000132184.3" "ENSDARG00000054978" "KIFC3_t5"
"32491" "ENSDART00000132235.2" "ENSDARG00000008275" "KLHL24"
"32492" "ENSDART00000132286.2" "ENSDARG00000022165" "mgst1.2"
"32493" "ENSDART00000132297.4" "ENSDARG00000010070" "adam9_t3"
"32494" "ENSDART00000132365.2" "ENSDARG00000018971" "b3gnt5a"
"32495" "ENSDART00000132379.2" "ENSDARG00000074275" "limch1a"
"32496" "ENSDART00000132387.3" "ENSDARG00000009311" "pvalb6"
"32497" "ENSDART00000132452.3" "ENSDARG00000059553" "SYMPK_t1"
"32498" "ENSDART00000132466.5" "ENSDARG00000074575" "unknown.10030"
"32499" "ENSDART00000132471.4" "ENSDARG00000001559" "unknown.10031"
"32500" "ENSDART00000132491.3" "ENSDARG00000025554" "wdr83os_t2"
"32501" "ENSDART00000132500.3" "ENSDARG00000039516" "c8a_t2"
"32502" "ENSDART00000132583.3" "ENSDARG00000061454" "nrxn2a_t1"
"32503" "ENSDART00000132584.3" "ENSDARG00000009473" "ppardb_t2"
"32504" "ENSDART00000132586.2" "ENSDARG00000017590" "nit2"
"32505" "ENSDART00000132662.3" "ENSDARG00000004169" "stmn1a_t2"
"32506" "ENSDART00000132683.2" "ENSDARG00000036298" "rps13_t1"
"32507" "ENSDART00000132687.2" "ENSDARG00000014462" "rab3c"
"32508" "ENSDART00000132693.3" "ENSDARG00000092112" "tomm40_t1"
"32509" "ENSDART00000132741.2" "ENSDARG00000057121" "c7b"
"32510" "ENSDART00000132761.2" "ENSDARG00000004034" "arhgdig_t2"
"32511" "ENSDART00000132799.2" "ENSDARG00000021611" "unknown.10032"
"32512" "ENSDART00000132817.2" "ENSDARG00000075173" "unknown.10033"
"32513" "ENSDART00000132827.2" "ENSDARG00000059690" "slc29a4a"
"32514" "ENSDART00000132830.3" "ENSDARG00000057035" "stoml3b_t2"
"32515" "ENSDART00000132884.2" "ENSDARG00000078865" "CXXC5_t2"
"32516" "ENSDART00000132892.3" "ENSDARG00000087198" "cthrc1a"
"32517" "ENSDART00000132920.3" "ENSDARG00000037517" "slc35c2_g2t2"
"32518" "ENSDART00000132928.3" "ENSDARG00000002745" "tdh_t1"
"32519" "ENSDART00000132942.3" "ENSDARG00000058861" "ncln_t1"
"32520" "ENSDART00000132976.3" "ENSDARG00000060922" "ess2"
"32521" "ENSDART00000133041.2" "ENSDARG00000003311" "pank2"
"32522" "ENSDART00000133057.3" "ENSDARG00000074759" "ccar1_g1t2"
"32523" "ENSDART00000133059.3" "ENSDARG00000035990" "cited4a"
"32524" "ENSDART00000133062.2" "ENSDARG00000057378" "selenou1a_t1"
"32525" "ENSDART00000133099.3" "ENSDARG00000003127" "zgc:123105_t1"
"32526" "ENSDART00000133106.2" "ENSDARG00000079372" "unknown.10034"
"32527" "ENSDART00000133160.3" "ENSDARG00000094191" "nup37_t2"
"32528" "ENSDART00000133171.3" "ENSDARG00000058693" "cast_t6"
"32529" "ENSDART00000133286.2" "ENSDARG00000030107" "syne2a_t4"
"32530" "ENSDART00000133304.3" "ENSDARG00000014329" "npm1a_t1"
"32531" "ENSDART00000133305.3" "ENSDARG00000020301" "os9_g1t1"
"32532" "ENSDART00000133322.2" "ENSDARG00000022456" "eno1a_t1"
"32533" "ENSDART00000133335.3" "ENSDARG00000040920" "unknown.10035"
"32534" "ENSDART00000133355.3" "ENSDARG00000035558" "gps2_g1t2"
"32535" "ENSDART00000133356.2" "ENSDARG00000089981" "rnf146_t2"
"32536" "ENSDART00000133369.3" "ENSDARG00000063416" "PTPRK_t3"
"32537" "ENSDART00000133371.4" "ENSDARG00000036816" "POU2F2"
"32538" "ENSDART00000133430.3" "ENSDARG00000040971" "zgc:92606_g1t1"
"32539" "ENSDART00000133435.5" "ENSDARG00000078327" "CEP170B_g1t2"
"32540" "ENSDART00000133461.2" "ENSDARG00000011065" "camk2b1_t1"
"32541" "ENSDART00000133504.2" "ENSDARG00000075110" "dab2ipb_g1t3"
"32542" "ENSDART00000133507.3" "ENSDARG00000117051" "spega_g1t1"
"32543" "ENSDART00000133517.2" "ENSDARG00000074894" "MYORG_g2t1"
"32544" "ENSDART00000133599.3" "ENSDARG00000016177" "eif4enif1_t3"
"32545" "ENSDART00000133623.2" "ENSDARG00000056228" "pld1a"
"32546" "ENSDART00000133642.4" "ENSDARG00000040024" "gpd1l"
"32547" "ENSDART00000133646.2" "ENSDARG00000027172" "unknown.10036"
"32548" "ENSDART00000133658.3" "ENSDARG00000060199" "mrpl18_g1t2"
"32549" "ENSDART00000133665.2" "ENSDARG00000070589" "mrpl35"
"32550" "ENSDART00000133668.4" "ENSDARG00000060835" "tecpr2"
"32551" "ENSDART00000133675.4" "ENSDARG00000023110" "mapk7"
"32552" "ENSDART00000133676.2" "ENSDARG00000074034" "si:dkey-91i10.2"
"32553" "ENSDART00000133684.3" "ENSDARG00000079167" "unknown.10037"
"32554" "ENSDART00000133710.4" "ENSDARG00000015998" "wdhd1_t3"
"32555" "ENSDART00000133763.2" "ENSDARG00000093044" "unknown.10038"
"32556" "ENSDART00000133804.2" "ENSDARG00000037962" "psmb7_t2"
"32557" "ENSDART00000133843.3" "ENSDARG00000004227" "PDE3A_t2"
"32558" "ENSDART00000133851.3" "ENSDARG00000093357" "NYAP2_g2t1"
"32559" "ENSDART00000133867.4" "ENSDARG00000059244" "arfip2a_t5"
"32560" "ENSDART00000133882.3" "ENSDARG00000017500" "rock2a_t2"
"32561" "ENSDART00000133902.3" "ENSDARG00000031720" "clstn1_t2"
"32562" "ENSDART00000133927.3" "ENSDARG00000042995" "sptlc1_g2t1"
"32563" "ENSDART00000133943.3" "ENSDARG00000038879" "ift80"
"32564" "ENSDART00000133997.3" "ENSDARG00000062258" "armc8"
"32565" "ENSDART00000134052.3" "ENSDARG00000086553" "unknown.10039"
"32566" "ENSDART00000134065.2" "ENSDARG00000004427" "dpy30_t2"
"32567" "ENSDART00000134102.3" "ENSDARG00000079011" "unknown.10040"
"32568" "ENSDART00000134122.3" "ENSDARG00000038687" "nfkb2_t3"
"32569" "ENSDART00000134123.4" "ENSDARG00000011961" "csrp2"
"32570" "ENSDART00000134146.3" "ENSDARG00000059604" "mtss1"
"32571" "ENSDART00000134157.3" "ENSDARG00000062045" "il1rapl1a_g1t2"
"32572" "ENSDART00000134189.2" "ENSDARG00000014329" "npm1a_t2"
"32573" "ENSDART00000134190.2" "ENSDARG00000056252" "sort1b"
"32574" "ENSDART00000134208.3" "ENSDARG00000025338" "hagh"
"32575" "ENSDART00000134226.4" "ENSDARG00000061204" "ddx20_t2"
"32576" "ENSDART00000134271.2" "ENSDARG00000071014" "s100u"
"32577" "ENSDART00000134293.3" "ENSDARG00000028379" "trub2"
"32578" "ENSDART00000134381.2" "ENSDARG00000074691" "mms22l_t2"
"32579" "ENSDART00000134399.3" "ENSDARG00000012574" "slkb"
"32580" "ENSDART00000134418.3" "ENSDARG00000057062" "fignl2_t2"
"32581" "ENSDART00000134455.2" "ENSDARG00000033599" "pdia8"
"32582" "ENSDART00000134464.3" "ENSDARG00000078659" "tmem176_t3"
"32583" "ENSDART00000134472.2" "ENSDARG00000094052" "unknown.10041"
"32584" "ENSDART00000134475.2" "ENSDARG00000058601" "gdap1"
"32585" "ENSDART00000134537.3" "ENSDARG00000092624" "SPTBN4_t2"
"32586" "ENSDART00000134547.4" "ENSDARG00000035978" "ube3c_g2t1"
"32587" "ENSDART00000134560.3" "ENSDARG00000004302" "slc45a1_t4"
"32588" "ENSDART00000134606.3" "ENSDARG00000058379" "otpb_t2"
"32589" "ENSDART00000134630.3" "ENSDARG00000007808" "zdhhc16a"
"32590" "ENSDART00000134651.3" "ENSDARG00000060929" "rnf220a_t6"
"32591" "ENSDART00000134697.2" "ENSDARG00000003281" "pik3ip1"
"32592" "ENSDART00000134718.2" "ENSDARG00000027099" "psmc4_g1t1"
"32593" "ENSDART00000134727.2" "ENSDARG00000095002" "TNNC2"
"32594" "ENSDART00000134730.3" "ENSDARG00000015757" "tmem50a_t2"
"32595" "ENSDART00000134750.2" "ENSDARG00000016393" "arf2b"
"32596" "ENSDART00000134763.3" "ENSDARG00000020618" "gatd3"
"32597" "ENSDART00000134795.3" "ENSDARG00000035399" "ankra2"
"32598" "ENSDART00000134811.2" "ENSDARG00000095268" "unknown.10042"
"32599" "ENSDART00000134866.3" "ENSDARG00000055349" "pknox2"
"32600" "ENSDART00000134884.2" "ENSDARG00000027159" "fbxo28"
"32601" "ENSDART00000134915.3" "ENSDARG00000018296" "rev1_g2t1"
"32602" "ENSDART00000134922.2" "ENSDARG00000061580" "kctd7"
"32603" "ENSDART00000134934.3" "ENSDARG00000055875" "unknown.10043"
"32604" "ENSDART00000134975.3" "ENSDARG00000038876" "zgc:101569"
"32605" "ENSDART00000135044.2" "ENSDARG00000011743" "PIGO"
"32606" "ENSDART00000135052.3" "ENSDARG00000055154" "slc8a4a"
"32607" "ENSDART00000135066.3" "ENSDARG00000044016" "myo6a_t1"
"32608" "ENSDART00000135128.2" "ENSDARG00000077531" "bag6l_t4"
"32609" "ENSDART00000135130.2" "ENSDARG00000077353" "RERE_g1t2"
"32610" "ENSDART00000135153.2" "ENSDARG00000062192" "tbc1d8b"
"32611" "ENSDART00000135236.3" "ENSDARG00000069122" "si:ch211-216l23.2_t3"
"32612" "ENSDART00000135240.2" "ENSDARG00000030781" "acads_t1"
"32613" "ENSDART00000135242.2" "ENSDARG00000019332" "ndufb4_t1"
"32614" "ENSDART00000135256.2" "ENSDARG00000069184" "ubtd2_g2t1"
"32615" "ENSDART00000135259.3" "ENSDARG00000051888" "ist1_t2"
"32616" "ENSDART00000135293.2" "ENSDARG00000032951" "NRBP2_t2"
"32617" "ENSDART00000135296.2" "ENSDARG00000016345" "ncoa5_t1"
"32618" "ENSDART00000135303.3" "ENSDARG00000079542" "STARD13_g2t4"
"32619" "ENSDART00000135307.2" "ENSDARG00000075116" "unknown.10044"
"32620" "ENSDART00000135313.3" "ENSDARG00000069433" "tnk1_t2"
"32621" "ENSDART00000135381.3" "ENSDARG00000004695" "six4a"
"32622" "ENSDART00000135389.3" "ENSDARG00000061354" "foxred2"
"32623" "ENSDART00000135417.3" "ENSDARG00000013076" "bmi1b"
"32624" "ENSDART00000135493.3" "ENSDARG00000073696" "frmd8"
"32625" "ENSDART00000135506.2" "ENSDARG00000027734" "srsf5b_t3"
"32626" "ENSDART00000135510.3" "ENSDARG00000053484" "unknown.10045"
"32627" "ENSDART00000135587.2" "ENSDARG00000005842" "cd9a_t2"
"32628" "ENSDART00000135591.2" "ENSDARG00000011171" "TENM2_g2t2"
"32629" "ENSDART00000135602.3" "ENSDARG00000092260" "unknown.10046"
"32630" "ENSDART00000135620.2" "ENSDARG00000036754" "hmgn3_g1t2"
"32631" "ENSDART00000135648.3" "ENSDARG00000013863" "fam133b_t3"
"32632" "ENSDART00000135658.2" "ENSDARG00000057691" "srsf1a_g2t2"
"32633" "ENSDART00000135659.2" "ENSDARG00000012932" "mat2b_t2"
"32634" "ENSDART00000135720.3" "ENSDARG00000024844" "max_t3"
"32635" "ENSDART00000135776.3" "ENSDARG00000035325" "srsf7a_g2t2"
"32636" "ENSDART00000135794.3" "ENSDARG00000033616" "selenon"
"32637" "ENSDART00000135795.2" "ENSDARG00000036549" "agpat3_t2"
"32638" "ENSDART00000135800.3" "ENSDARG00000041429" "ints14_g1t2"
"32639" "ENSDART00000135855.3" "ENSDARG00000035433" "arpc5lb"
"32640" "ENSDART00000135864.3" "ENSDARG00000031985" "ptpa_g1t2"
"32641" "ENSDART00000135937.3" "ENSDARG00000058693" "cast_t7"
"32642" "ENSDART00000135938.3" "ENSDARG00000038618" "cpt2_g1t2"
"32643" "ENSDART00000135989.4" "ENSDARG00000006128" "CEP170_t3"
"32644" "ENSDART00000136051.2" "ENSDARG00000004470" "prkcsh_t1"
"32645" "ENSDART00000136096.4" "ENSDARG00000039340" "tmem209"
"32646" "ENSDART00000136108.3" "ENSDARG00000044942" "mrpl45_g2t2"
"32647" "ENSDART00000136125.4" "ENSDARG00000078966" "rbm15b_g2t1"
"32648" "ENSDART00000136161.2" "ENSDARG00000078981" "FAXC_g2t1"
"32649" "ENSDART00000136180.3" "ENSDARG00000033259" "DIS3L2"
"32650" "ENSDART00000136196.2" "ENSDARG00000057568" "unknown.10047"
"32651" "ENSDART00000136200.2" "ENSDARG00000077151" "cbln2b"
"32652" "ENSDART00000136217.2" "ENSDARG00000003829" "galnt2"
"32653" "ENSDART00000136235.2" "ENSDARG00000092158" "cbx3b"
"32654" "ENSDART00000136243.3" "ENSDARG00000036994" "tbc1d16_t2"
"32655" "ENSDART00000136255.4" "ENSDARG00000030832" "otofa_t4"
"32656" "ENSDART00000136361.2" "ENSDARG00000002748" "sema6d"
"32657" "ENSDART00000136383.3" "ENSDARG00000051975" "cd99_t2"
"32658" "ENSDART00000136390.2" "ENSDARG00000061665" "HCN2_t2"
"32659" "ENSDART00000136406.3" "ENSDARG00000052721" "prim2_t2"
"32660" "ENSDART00000136428.3" "ENSDARG00000034307" "chrne_g2t1"
"32661" "ENSDART00000136439.2" "ENSDARG00000052907" "bcl7a_t3"
"32662" "ENSDART00000136443.3" "ENSDARG00000014259" "eya1_g1t3"
"32663" "ENSDART00000136472.3" "ENSDARG00000005397" "trim3b_t1"
"32664" "ENSDART00000136502.2" "ENSDARG00000004866" "mindy1"
"32665" "ENSDART00000136567.3" "ENSDARG00000031911" "unknown.10048"
"32666" "ENSDART00000136593.3" "ENSDARG00000054442" "cbx1b_t4"
"32667" "ENSDART00000136594.3" "ENSDARG00000052482" "unknown.10049"
"32668" "ENSDART00000136630.3" "ENSDARG00000000394" "unknown.10050"
"32669" "ENSDART00000136647.2" "ENSDARG00000035649" "unknown.10051"
"32670" "ENSDART00000136656.2" "ENSDARG00000051957" "selenom"
"32671" "ENSDART00000136693.3" "ENSDARG00000076618" "tm2d3"
"32672" "ENSDART00000136697.3" "ENSDARG00000019842" "cnot3b"
"32673" "ENSDART00000136728.2" "ENSDARG00000010962" "fkbp7"
"32674" "ENSDART00000136759.2" "ENSDARG00000078701" "prdm13"
"32675" "ENSDART00000136765.2" "ENSDARG00000056744" "ela2_g2t1"
"32676" "ENSDART00000136772.3" "ENSDARG00000057169" "abca4a_t4"
"32677" "ENSDART00000136808.3" "ENSDARG00000076135" "mmrn2a"
"32678" "ENSDART00000136811.2" "ENSDARG00000060893" "col8a2"
"32679" "ENSDART00000136819.3" "ENSDARG00000054849" "bcat2_t1"
"32680" "ENSDART00000136827.3" "ENSDARG00000025847" "sox12"
"32681" "ENSDART00000136842.3" "ENSDARG00000020450" "cacng8a_t2"
"32682" "ENSDART00000136920.2" "ENSDARG00000044339" "rp2"
"32683" "ENSDART00000136961.3" "ENSDARG00000071549" "unknown.10052"
"32684" "ENSDART00000136967.3" "ENSDARG00000037551" "pm20d1.1_t2"
"32685" "ENSDART00000136980.2" "ENSDARG00000076568" "sec61b_t2"
"32686" "ENSDART00000136987.4" "ENSDARG00000058801" "REV3L_t1"
"32687" "ENSDART00000136990.3" "ENSDARG00000093120" "unknown.10053"
"32688" "ENSDART00000137010.4" "ENSDARG00000079312" "unknown.10054"
"32689" "ENSDART00000137114.3" "ENSDARG00000039352" "pald1b_t2"
"32690" "ENSDART00000137136.2" "ENSDARG00000003684" "obsl1a"
"32691" "ENSDART00000137169.2" "ENSDARG00000057184" "C2H7orf25"
"32692" "ENSDART00000137179.2" "ENSDARG00000036008" "caly"
"32693" "ENSDART00000137189.5" "ENSDARG00000092638" "PTPRU_t4"
"32694" "ENSDART00000137212.4" "ENSDARG00000062154" "DIP2C_t2"
"32695" "ENSDART00000137287.3" "ENSDARG00000042069" "pebp1_t2"
"32696" "ENSDART00000137293.2" "ENSDARG00000055629" "dipk2ab"
"32697" "ENSDART00000137308.3" "ENSDARG00000075821" "PLXNB1_g1t3"
"32698" "ENSDART00000137309.2" "ENSDARG00000079257" "GEMIN5"
"32699" "ENSDART00000137315.2" "ENSDARG00000018069" "rdh12"
"32700" "ENSDART00000137335.2" "ENSDARG00000077850" "lgals3a_t2"
"32701" "ENSDART00000137355.3" "ENSDARG00000062646" "tet3_t1"
"32702" "ENSDART00000137357.3" "ENSDARG00000022891" "zgc:175214"
"32703" "ENSDART00000137373.2" "ENSDARG00000086112" "unknown.10055"
"32704" "ENSDART00000137382.3" "ENSDARG00000032072" "CDK16_t3"
"32705" "ENSDART00000137398.3" "ENSDARG00000063631" "VIT_t2"
"32706" "ENSDART00000137404.3" "ENSDARG00000019208" "camsap1a_t2"
"32707" "ENSDART00000137410.3" "ENSDARG00000037708" "exosc10_g2t1"
"32708" "ENSDART00000137516.4" "ENSDARG00000070161" "vamp3_t2"
"32709" "ENSDART00000137531.3" "ENSDARG00000038786" "SMARCD3_t4"
"32710" "ENSDART00000137598.3" "ENSDARG00000060362" "nadkb_t3"
"32711" "ENSDART00000137633.2" "ENSDARG00000061804" "nhsl3"
"32712" "ENSDART00000137636.3" "ENSDARG00000068714" "KSR1_g1t2"
"32713" "ENSDART00000137648.2" "ENSDARG00000075043" "unknown.10056"
"32714" "ENSDART00000137665.3" "ENSDARG00000037353" "frs2b"
"32715" "ENSDART00000137705.3" "ENSDARG00000015905" "lztr1_g1t1"
"32716" "ENSDART00000137734.2" "ENSDARG00000042613" "crp3_t2"
"32717" "ENSDART00000137736.4" "ENSDARG00000025576" "mkln1_t2"
"32718" "ENSDART00000137737.3" "ENSDARG00000022623" "fbxo44.1_g2t1"
"32719" "ENSDART00000137851.2" "ENSDARG00000077372" "tfr1b_g2t1"
"32720" "ENSDART00000137858.2" "ENSDARG00000079637" "unknown.10057"
"32721" "ENSDART00000137861.2" "ENSDARG00000018179" "acvrl1"
"32722" "ENSDART00000137869.2" "ENSDARG00000077157" "unknown.10058"
"32723" "ENSDART00000137880.3" "ENSDARG00000063713" "SYNGAP1_t1"
"32724" "ENSDART00000137900.3" "ENSDARG00000070543" "unknown.10059"
"32725" "ENSDART00000137922.4" "ENSDARG00000079575" "unknown.10060"
"32726" "ENSDART00000137941.2" "ENSDARG00000018914" "hnrnpk_t3"
"32727" "ENSDART00000137955.3" "ENSDARG00000010280" "clasp1a_t3"
"32728" "ENSDART00000138009.4" "ENSDARG00000060830" "fam83hb_t2"
"32729" "ENSDART00000138017.2" "ENSDARG00000067591" "puraa"
"32730" "ENSDART00000138084.4" "ENSDARG00000014244" "rbmx_t2"
"32731" "ENSDART00000138122.3" "ENSDARG00000006370" "atp6v1h_t1"
"32732" "ENSDART00000138130.2" "ENSDARG00000055589" "s100t_t2"
