"transcript_id"	"gene_id"	"gene_name"	"TF"
"ENSDART00000173029.2"	"ENSDARG00000077717"	"rpl29"	FALSE
"ENSDART00000173116.2"	"ENSDARG00000098639"	"pycr1b"	FALSE
"ENSDART00000173272.2"	"ENSDARG00000105452"	"unknown.10823"	FALSE
"ENSDART00000173767.2"	"ENSDARG00000036036"	"mdka_t4"	FALSE
"ENSDART00000174289.2"	"ENSDARG00000005374"	"tubgcp4"	FALSE
"ENSDART00000175417.2"	"ENSDARG00000069817"	"crygm2d17_t2"	FALSE
"ENSDART00000175435.2"	"ENSDARG00000005791"	"rpl28_t2"	FALSE
"ENSDART00000175585.2"	"ENSDARG00000057583"	"PRRC2C_t2"	FALSE
"ENSDART00000176690.2"	"ENSDARG00000108432"	"unknown.10831"	FALSE
"ENSDART00000177011.2"	"ENSDARG00000039987"	"hivep2a"	TRUE
"ENSDART00000177399.2"	"ENSDARG00000088899"	"RALGAPB"	FALSE
"ENSDART00000177727.2"	"ENSDARG00000101813"	"nap1l1"	FALSE
"ENSDART00000177875.2"	"ENSDARG00000087647"	"septin7a_t3"	FALSE
"ENSDART00000178317.2"	"ENSDARG00000013965"	"CUL2"	FALSE
"ENSDART00000178596.2"	"ENSDARG00000109247"	"unknown.10833"	FALSE
"ENSDART00000178610.2"	"ENSDARG00000113291"	"unknown.10834"	FALSE
"ENSDART00000178687.2"	"ENSDARG00000071445"	"myoz1b_t3"	FALSE
"ENSDART00000179072.2"	"ENSDARG00000106529"	"dut"	FALSE
"ENSDART00000179363.2"	"ENSDARG00000074424"	"IBTK_t2"	FALSE
"ENSDART00000179670.1"	"ENSDARG00000019941"	"sgta_t2"	FALSE
"ENSDART00000179898.1"	"ENSDARG00000056582"	"unknown.10836"	FALSE
"ENSDART00000180007.1"	"ENSDARG00000114516"	"unknown.10837"	FALSE
"ENSDART00000181594.1"	"ENSDARG00000115707"	"rpl32_g2t1"	FALSE
"ENSDART00000182716.1"	"ENSDARG00000113649"	"actb1_g2t2"	FALSE
"ENSDART00000182901.1"	"ENSDARG00000114823"	"unknown.10845"	FALSE
"ENSDART00000182937.1"	"ENSDARG00000111685"	"unknown.10846"	FALSE
"ENSDART00000182971.1"	"ENSDARG00000060695"	"znf346"	FALSE
"ENSDART00000183273.1"	"ENSDARG00000059059"	"emsy"	TRUE
"ENSDART00000183421.1"	"ENSDARG00000109273"	"unknown.10851"	FALSE
"ENSDART00000183453.1"	"ENSDARG00000101289"	"slc29a1a"	FALSE
"ENSDART00000183522.1"	"ENSDARG00000067995"	"myhz1.2_t2"	FALSE
"ENSDART00000183657.1"	"ENSDARG00000114726"	"hspa8_g2t1"	FALSE
"ENSDART00000183694.1"	"ENSDARG00000062646"	"tet3_t2"	FALSE
"ENSDART00000183803.1"	"ENSDARG00000112656"	"rpl36a_t3"	FALSE
"ENSDART00000184118.1"	"ENSDARG00000114870"	"unknown.10854"	FALSE
"ENSDART00000184212.1"	"ENSDARG00000090454"	"gnb1a"	FALSE
"ENSDART00000184437.1"	"ENSDARG00000113554"	"fus_g2t2"	FALSE
"ENSDART00000184820.1"	"ENSDARG00000109443"	"EML4"	FALSE
"ENSDART00000184883.1"	"ENSDARG00000112931"	"ndufaf3"	FALSE
"ENSDART00000184903.1"	"ENSDARG00000070560"	"nap1l4a_g2t2"	FALSE
"ENSDART00000185072.1"	"ENSDARG00000109512"	"unknown.10861"	FALSE
"ENSDART00000185301.1"	"ENSDARG00000036593"	"kdm2ba_t2"	FALSE
"ENSDART00000185689.1"	"ENSDARG00000061778"	"unknown.10867"	FALSE
"ENSDART00000186070.1"	"ENSDARG00000112416"	"cald1a"	FALSE
"ENSDART00000186170.1"	"ENSDARG00000060016"	"unknown.10876"	FALSE
"ENSDART00000186831.1"	"ENSDARG00000112328"	"unknown.10879"	FALSE
"ENSDART00000186991.1"	"ENSDARG00000111700"	"rbfox1l_g2t1"	FALSE
"ENSDART00000187238.1"	"ENSDARG00000029069"	"tnni2a.4_t2"	FALSE
"ENSDART00000187396.1"	"ENSDARG00000004343"	"nelfe_t2"	FALSE
"ENSDART00000187561.1"	"ENSDARG00000111014"	"unknown.10884"	FALSE
"ENSDART00000188051.1"	"ENSDARG00000076241"	"txlnbb_t2"	FALSE
"ENSDART00000188221.1"	"ENSDARG00000052978"	"mbnl1_t5"	FALSE
"ENSDART00000188456.1"	"ENSDARG00000062646"	"tet3_t3"	FALSE
"ENSDART00000188931.1"	"ENSDARG00000036593"	"kdm2ba_t3"	FALSE
"ENSDART00000189471.1"	"ENSDARG00000054864"	"aplp2_t2"	FALSE
"ENSDART00000189963.1"	"ENSDARG00000101458"	"unknown.10901"	FALSE
"ENSDART00000189968.1"	"ENSDARG00000113882"	"aars1_g2t2"	FALSE
"ENSDART00000190006.1"	"ENSDARG00000024548"	"cryba4"	FALSE
"ENSDART00000190347.1"	"ENSDARG00000109411"	"cnot1_g2t1"	FALSE
"ENSDART00000190427.1"	"ENSDARG00000109289"	"mrps15"	FALSE
"ENSDART00000190511.1"	"ENSDARG00000115159"	"sdcbp2_g2t1"	FALSE
"ENSDART00000190618.1"	"ENSDARG00000116065"	"unknown.10907"	FALSE
"ENSDART00000191117.1"	"ENSDARG00000114614"	"msna_g2t1"	FALSE
"ENSDART00000191238.1"	"ENSDARG00000110198"	"polr2f_g2t1"	FALSE
"ENSDART00000191374.1"	"ENSDARG00000020131"	"fnbp1l_t3"	FALSE
"ENSDART00000191786.1"	"ENSDARG00000076836"	"gpx4b"	FALSE
"ENSDART00000191924.1"	"ENSDARG00000114342"	"aldh1l1_g2t1"	FALSE
"ENSDART00000192249.1"	"ENSDARG00000116634"	"crygm2d7_g1t2"	FALSE
"ENSDART00000192792.1"	"ENSDARG00000111404"	"hcfc1a_g2t1"	FALSE
"ENSDART00000192798.1"	"ENSDARG00000109734"	"unknown.10913"	FALSE
"ENSDART00000192813.1"	"ENSDARG00000100452"	"nop53_t2"	FALSE
"ENSDART00000192877.1"	"ENSDARG00000111702"	"unknown.10914"	FALSE
"ENSDART00000192914.1"	"ENSDARG00000078497"	"timeless_t2"	TRUE
"ENSDART00000193142.1"	"ENSDARG00000012138"	"sgce_t4"	FALSE
"ENSDART00000193688.1"	"ENSDARG00000000563"	"unknown.10921"	FALSE
"ENSDART00000193735.1"	"ENSDARG00000111288"	"tm9sf3"	FALSE
